CustomerID,PersonID,StoreID,TerritoryID,SalesPersonID
21089,10579.0,,7,
21090,17437.0,,7,
21091,12573.0,,8,
21092,15057.0,,10,
21093,6372.0,,10,
21094,16650.0,,7,
21095,14852.0,,7,
21096,13539.0,,8,
21097,19013.0,,8,
21098,6531.0,,7,
21099,17645.0,,7,
21100,17635.0,,8,
21101,7229.0,,10,
21102,13367.0,,8,
21103,2392.0,,10,
21104,13730.0,,10,
21105,19336.0,,10,
21106,20614.0,,10,
21107,3247.0,,8,
21108,6278.0,,8,
21109,20620.0,,8,
21110,18029.0,,10,
21111,16986.0,,10,
21112,15894.0,,7,
21113,2411.0,,7,
21114,8785.0,,8,
21115,16014.0,,8,
21116,13270.0,,10,
21117,3922.0,,7,
21118,2435.0,,10,
21119,3746.0,,7,
21120,13225.0,,8,
21121,15450.0,,7,
21122,19941.0,,7,
21123,16945.0,,7,
21124,7149.0,,10,
21125,10813.0,,7,
21126,3246.0,,7,
21127,20776.0,,7,
21128,2618.0,,8,
21129,12784.0,,8,
21130,8614.0,,10,
21131,9599.0,,8,
21132,18073.0,,7,
21133,20536.0,,7,
21134,15997.0,,10,
21135,9543.0,,10,
21136,18769.0,,10,
21137,6506.0,,10,
21138,9696.0,,6,
21139,16724.0,,1,
21140,19553.0,,4,
21141,12678.0,,1,
21142,14118.0,,1,
21143,9761.0,,1,
21144,14753.0,,1,
21145,4547.0,,4,
21146,17179.0,,1,
21147,15354.0,,1,
21148,19273.0,,6,
21149,13579.0,,1,
21150,20152.0,,1,
21151,16167.0,,4,
21152,10685.0,,4,
21153,17628.0,,4,
21154,18751.0,,4,
21155,13519.0,,4,
21156,10632.0,,1,
21157,6144.0,,4,
21158,12830.0,,1,
21159,11151.0,,1,
21160,20529.0,,4,
21161,11666.0,,1,
21162,9519.0,,4,
21163,18387.0,,4,
21164,15811.0,,4,
21165,14379.0,,9,
21166,11893.0,,9,
21167,16574.0,,9,
21168,4069.0,,9,
21169,15461.0,,9,
21170,13159.0,,9,
21171,18109.0,,9,
21172,16721.0,,9,
21173,20330.0,,9,
21174,16058.0,,9,
21175,6935.0,,9,
21176,9523.0,,9,
21177,16572.0,,9,
21178,15313.0,,9,
21179,12920.0,,9,
21180,2972.0,,9,
21181,3046.0,,9,
21182,14112.0,,9,
21183,14709.0,,9,
21184,2895.0,,9,
21185,9419.0,,9,
21186,14977.0,,9,
21187,9558.0,,9,
21188,4116.0,,9,
21189,13883.0,,9,
21190,1707.0,,9,
21191,13352.0,,9,
21192,7648.0,,9,
21193,19184.0,,9,
21194,20012.0,,9,
21195,12850.0,,9,
21196,18567.0,,9,
21197,8684.0,,9,
21198,12315.0,,9,
21199,3281.0,,9,
21200,16648.0,,9,
21201,3618.0,,9,
21202,13904.0,,9,
21203,10932.0,,9,
21204,17805.0,,9,
21205,16234.0,,9,
21206,14800.0,,9,
21207,17941.0,,9,
21208,19373.0,,9,
21209,14959.0,,9,
21210,13488.0,,9,
21211,13056.0,,9,
21212,5263.0,,9,
21213,20435.0,,9,
21214,20443.0,,9,
21215,2659.0,,9,
21216,18449.0,,9,
21217,16280.0,,9,
21218,3782.0,,9,
21219,17813.0,,9,
21220,18797.0,,9,
21221,16737.0,,9,
21222,2604.0,,9,
21223,3075.0,,9,
21224,14644.0,,9,
21225,8405.0,,9,
21226,5339.0,,9,
21227,8702.0,,9,
21228,6816.0,,9,
21229,16388.0,,9,
21230,7569.0,,9,
21231,19895.0,,9,
21232,7933.0,,9,
21233,18651.0,,4,
21234,19203.0,,4,
21235,10437.0,,4,
21236,14438.0,,1,
21237,5105.0,,4,
21238,16942.0,,6,
21239,11364.0,,9,
21240,5489.0,,4,
21241,13271.0,,1,
21242,20728.0,,4,
21243,15155.0,,4,
21244,8683.0,,4,
21245,12399.0,,4,
21246,16319.0,,4,
21247,14227.0,,1,
21248,6394.0,,9,
21249,4925.0,,2,
21250,13103.0,,1,
21251,18707.0,,6,
21252,5470.0,,6,
21253,11794.0,,1,
21254,8488.0,,9,
21255,4913.0,,9,
21256,18800.0,,9,
21257,3115.0,,9,
21258,2820.0,,9,
21259,18274.0,,9,
21260,8571.0,,1,
21261,3499.0,,4,
21262,9366.0,,4,
21263,12210.0,,6,
21264,5555.0,,1,
21265,15850.0,,4,
21266,3597.0,,6,
21267,4905.0,,1,
21268,11933.0,,4,
21269,4175.0,,4,
21270,18648.0,,1,
21271,5724.0,,4,
21272,19916.0,,6,
21273,11094.0,,1,
21274,4347.0,,4,
21275,3935.0,,4,
21276,13872.0,,6,
21277,4795.0,,6,
21278,10481.0,,1,
21279,1708.0,,9,
21280,18103.0,,1,
21281,10128.0,,4,
21282,11028.0,,4,
21283,18735.0,,9,
21284,15842.0,,6,
21285,8888.0,,1,
21286,1709.0,,4,
21287,15138.0,,4,
21288,17466.0,,4,
21289,11804.0,,1,
21290,14321.0,,1,
21291,19685.0,,1,
21292,17552.0,,1,
21293,12440.0,,4,
21294,6672.0,,4,
21295,18077.0,,6,
21296,17371.0,,1,
21297,8817.0,,1,
21298,15745.0,,1,
21299,13055.0,,1,
21300,9231.0,,4,
21301,9848.0,,1,
21302,6465.0,,1,
21303,2879.0,,4,
21304,8948.0,,1,
21305,17198.0,,6,
21306,5331.0,,6,
21307,11749.0,,4,
21308,11977.0,,6,
21309,11049.0,,4,
21310,8110.0,,4,
21311,20475.0,,6,
21312,16652.0,,1,
21313,6064.0,,4,
21314,13705.0,,1,
21315,6050.0,,4,
21316,18359.0,,4,
21317,3705.0,,4,
21318,14739.0,,6,
21319,17775.0,,1,
21320,13029.0,,1,
21321,12435.0,,1,
21322,14528.0,,1,
21323,17204.0,,1,
21324,10316.0,,4,
21325,7684.0,,4,
21326,10249.0,,4,
21327,5602.0,,4,
21328,4434.0,,4,
21329,3756.0,,4,
21330,11241.0,,4,
21331,14606.0,,6,
21332,9963.0,,6,
21333,10944.0,,1,
21334,16372.0,,4,
21335,7438.0,,1,
21336,15912.0,,6,
21337,11077.0,,1,
21338,19425.0,,4,
21339,3413.0,,6,
21340,5260.0,,1,
21341,14150.0,,4,
21342,8448.0,,4,
21343,13474.0,,4,
21344,12826.0,,4,
21345,19714.0,,6,
21346,18060.0,,4,
21347,12039.0,,6,
21348,12762.0,,6,
21349,14196.0,,6,
21350,4549.0,,4,
21351,6345.0,,4,
21352,20727.0,,6,
21353,17400.0,,1,
21354,20672.0,,6,
21355,6767.0,,1,
21356,9307.0,,4,
21357,9912.0,,1,
21358,15454.0,,4,
21359,17043.0,,9,
21360,18899.0,,9,
21361,15592.0,,9,
21362,15647.0,,9,
21363,7420.0,,9,
21364,14508.0,,6,
21365,16599.0,,9,
21366,2871.0,,9,
21367,7317.0,,9,
21368,15793.0,,4,
21369,12490.0,,4,
21370,7992.0,,9,
21371,7237.0,,9,
21372,9128.0,,9,
21373,12578.0,,9,
21374,17601.0,,9,
21375,16954.0,,9,
21376,15224.0,,9,
21377,8844.0,,9,
21378,9886.0,,9,
21379,12260.0,,9,
21380,15420.0,,9,
21381,20765.0,,9,
21382,9409.0,,9,
21383,17033.0,,9,
21384,5573.0,,9,
21385,19926.0,,4,
21386,3953.0,,4,
21387,19124.0,,9,
21388,11471.0,,1,
21389,2454.0,,9,
21390,9308.0,,9,
21391,12206.0,,9,
21392,12060.0,,9,
21393,15409.0,,9,
21394,9809.0,,9,
21395,7111.0,,1,
21396,11697.0,,1,
21397,14833.0,,1,
21398,6518.0,,4,
21399,13880.0,,4,
21400,16179.0,,6,
21401,5284.0,,1,
21402,17088.0,,9,
21403,1710.0,,9,
21404,7026.0,,9,
21405,3673.0,,9,
21406,15789.0,,9,
21407,18100.0,,9,
21408,5907.0,,9,
21409,17036.0,,9,
21410,5311.0,,1,
21411,3252.0,,4,
21412,5163.0,,6,
21413,4479.0,,1,
21414,5500.0,,1,
21415,2831.0,,1,
21416,6562.0,,4,
21417,3316.0,,4,
21418,19800.0,,9,
21419,8981.0,,4,
21420,9931.0,,4,
21421,12566.0,,1,
21422,20605.0,,4,
21423,16872.0,,6,
21424,13011.0,,4,
21425,17512.0,,4,
21426,12439.0,,4,
21427,7565.0,,1,
21428,7906.0,,1,
21429,2465.0,,1,
21430,9230.0,,4,
21431,3956.0,,6,
21432,8660.0,,1,
21433,10745.0,,4,
21434,11206.0,,4,
21435,5610.0,,4,
21436,18496.0,,1,
21437,18900.0,,4,
21438,13627.0,,4,
21439,17316.0,,1,
21440,14981.0,,4,
21441,3736.0,,6,
21442,9176.0,,4,
21443,9240.0,,1,
21444,4188.0,,4,
21445,9289.0,,1,
21446,13497.0,,6,
21447,18627.0,,6,
21448,9901.0,,4,
21449,4337.0,,4,
21450,5964.0,,6,
21451,7225.0,,4,
21452,15184.0,,1,
21453,9095.0,,6,
21454,5297.0,,4,
21455,6032.0,,1,
21456,13475.0,,1,
21457,14671.0,,4,
21458,13233.0,,4,
21459,5458.0,,4,
21460,16436.0,,4,
21461,12684.0,,6,
21462,9914.0,,4,
21463,15933.0,,4,
21464,13577.0,,6,
21465,6287.0,,4,
21466,18172.0,,1,
21467,18041.0,,1,
21468,6528.0,,4,
21469,8750.0,,4,
21470,3112.0,,4,
21471,4665.0,,6,
21472,14906.0,,4,
21473,18633.0,,1,
21474,14520.0,,1,
21475,6843.0,,4,
21476,6037.0,,4,
21477,8406.0,,4,
21478,3918.0,,4,
21479,6109.0,,4,
21480,2777.0,,6,
21481,5665.0,,1,
21482,3430.0,,1,
21483,8859.0,,1,
21484,3961.0,,1,
21485,18453.0,,1,
21486,5030.0,,4,
21487,8334.0,,4,
21488,13075.0,,4,
21489,6856.0,,6,
21490,14290.0,,6,
21491,18964.0,,1,
21492,6192.0,,4,
21493,13240.0,,4,
21494,12731.0,,6,
21495,6365.0,,1,
21496,16618.0,,4,
21497,14783.0,,4,
21498,17650.0,,4,
21499,8282.0,,4,
21500,13704.0,,1,
21501,12966.0,,6,
21502,11196.0,,4,
21503,8127.0,,1,
21504,20261.0,,1,
21505,20144.0,,7,
21506,14971.0,,8,
21507,17879.0,,10,
21508,5001.0,,10,
21509,8978.0,,10,
21510,13036.0,,8,
21511,14265.0,,10,
21512,19579.0,,10,
21513,17609.0,,7,
21514,17374.0,,8,
21515,11593.0,,10,
21516,18452.0,,10,
21517,11859.0,,10,
21518,11204.0,,7,
21519,8551.0,,8,
21520,4352.0,,10,
21521,13978.0,,7,
21522,20741.0,,7,
21523,16827.0,,8,
21524,7808.0,,10,
21525,19402.0,,10,
21526,14481.0,,8,
21527,7802.0,,7,
21528,10323.0,,8,
21529,10714.0,,7,
21530,3349.0,,7,
21531,10479.0,,7,
21532,9618.0,,8,
21533,9237.0,,10,
21534,4004.0,,10,
21535,2832.0,,7,
21536,15771.0,,8,
21537,16449.0,,8,
21538,19985.0,,7,
21539,20168.0,,7,
21540,11828.0,,10,
21541,6040.0,,10,
21542,19659.0,,7,
21543,17377.0,,7,
21544,19025.0,,10,
21545,8965.0,,10,
21546,19344.0,,8,
21547,9404.0,,10,
21548,11416.0,,10,
21549,7691.0,,8,
21550,16540.0,,8,
21551,5905.0,,9,
21552,2404.0,,9,
21553,15832.0,,9,
21554,16149.0,,9,
21555,2913.0,,9,
21556,16577.0,,9,
21557,4598.0,,9,
21558,19959.0,,9,
21559,11642.0,,9,
21560,16117.0,,9,
21561,14911.0,,9,
21562,9222.0,,9,
21563,7557.0,,9,
21564,2475.0,,9,
21565,8681.0,,9,
21566,8030.0,,9,
21567,15437.0,,9,
21568,6347.0,,9,
21569,9358.0,,9,
21570,3739.0,,9,
21571,5621.0,,9,
21572,14982.0,,9,
21573,15639.0,,9,
21574,3871.0,,1,
21575,6620.0,,4,
21576,6720.0,,1,
21577,2675.0,,6,
21578,16727.0,,1,
21579,3771.0,,1,
21580,8657.0,,6,
21581,19785.0,,6,
21582,9555.0,,6,
21583,12975.0,,1,
21584,13305.0,,1,
21585,8264.0,,1,
21586,3133.0,,1,
21587,9556.0,,4,
21588,6713.0,,4,
21589,7400.0,,6,
21590,3602.0,,1,
21591,12666.0,,4,
21592,9125.0,,1,
21593,4669.0,,4,
21594,11717.0,,4,
21595,14914.0,,6,
21596,17162.0,,1,
21597,17228.0,,4,
21598,10034.0,,1,
21599,10658.0,,1,
21600,8745.0,,4,
21601,8771.0,,4,
21602,15920.0,,1,
21603,13954.0,,1,
21604,8593.0,,4,
21605,17544.0,,1,
21606,15968.0,,1,
21607,14335.0,,1,
21608,6678.0,,1,
21609,10451.0,,4,
21610,15694.0,,4,
21611,17909.0,,4,
21612,13163.0,,1,
21613,5546.0,,6,
21614,18413.0,,6,
21615,19616.0,,4,
21616,13236.0,,1,
21617,11088.0,,1,
21618,16415.0,,6,
21619,7662.0,,4,
21620,7939.0,,6,
21621,15568.0,,6,
21622,6523.0,,6,
21623,5614.0,,1,
21624,7805.0,,1,
21625,11114.0,,1,
21626,11730.0,,1,
21627,9562.0,,4,
21628,12106.0,,1,
21629,17422.0,,6,
21630,7814.0,,1,
21631,15780.0,,6,
21632,12942.0,,4,
21633,6324.0,,1,
21634,9214.0,,1,
21635,18081.0,,4,
21636,2930.0,,4,
21637,4554.0,,4,
21638,11771.0,,1,
21639,18607.0,,1,
21640,14670.0,,4,
21641,10079.0,,4,
21642,10736.0,,6,
21643,13092.0,,4,
21644,2852.0,,4,
21645,13170.0,,1,
21646,5455.0,,4,
21647,4146.0,,1,
21648,5583.0,,4,
21649,20514.0,,4,
21650,3688.0,,4,
21651,14645.0,,1,
21652,20347.0,,6,
21653,17342.0,,4,
21654,12901.0,,4,
21655,7035.0,,6,
21656,13066.0,,6,
21657,10236.0,,1,
21658,7235.0,,6,
21659,3338.0,,6,
21660,8409.0,,4,
21661,17242.0,,8,
21662,18773.0,,7,
21663,2624.0,,8,
21664,13189.0,,7,
21665,5145.0,,7,
21666,18516.0,,8,
21667,20737.0,,8,
21668,9060.0,,10,
21669,12115.0,,10,
21670,6744.0,,7,
21671,5269.0,,7,
21672,19054.0,,8,
21673,18390.0,,7,
21674,8991.0,,8,
21675,3166.0,,7,
21676,17518.0,,7,
21677,4086.0,,7,
21678,4903.0,,10,
21679,9210.0,,10,
21680,15599.0,,8,
21681,19174.0,,8,
21682,16360.0,,10,
21683,15951.0,,10,
21684,8073.0,,7,
21685,10230.0,,1,
21686,14934.0,,4,
21687,12461.0,,4,
21688,15307.0,,4,
21689,19363.0,,1,
21690,12377.0,,6,
21691,18361.0,,6,
21692,8627.0,,1,
21693,11535.0,,4,
21694,16001.0,,4,
21695,17876.0,,4,
21696,3323.0,,1,
21697,13461.0,,4,
21698,16410.0,,4,
21699,5928.0,,4,
21700,14558.0,,4,
21701,3949.0,,1,
21702,7795.0,,6,
21703,8773.0,,6,
21704,4866.0,,1,
21705,15446.0,,4,
21706,3383.0,,1,
21707,6837.0,,1,
21708,7913.0,,1,
21709,2937.0,,1,
21710,7208.0,,6,
21711,3169.0,,4,
21712,19136.0,,4,
21713,15545.0,,4,
21714,8321.0,,1,
21715,6399.0,,1,
21716,11849.0,,1,
21717,16972.0,,4,
21718,4983.0,,4,
21719,20688.0,,1,
21720,9517.0,,4,
21721,9748.0,,1,
21722,13139.0,,4,
21723,2660.0,,4,
21724,5738.0,,4,
21725,9727.0,,6,
21726,11205.0,,6,
21727,7709.0,,6,
21728,12336.0,,1,
21729,8703.0,,1,
21730,16152.0,,4,
21731,2828.0,,4,
21732,4686.0,,6,
21733,13888.0,,1,
21734,11321.0,,4,
21735,19679.0,,4,
21736,17433.0,,4,
21737,15203.0,,7,
21738,2446.0,,10,
21739,5341.0,,10,
21740,12168.0,,10,
21741,8044.0,,6,
21742,8499.0,,6,
21743,13924.0,,4,
21744,19549.0,,4,
21745,7487.0,,6,
21746,4418.0,,4,
21747,19105.0,,4,
21748,3773.0,,4,
21749,12409.0,,4,
21750,15412.0,,4,
21751,17762.0,,4,
21752,12788.0,,6,
21753,11195.0,,1,
21754,10608.0,,1,
21755,4792.0,,4,
21756,9977.0,,4,
21757,5918.0,,1,
21758,19661.0,,1,
21759,11090.0,,6,
21760,17738.0,,4,
21761,8054.0,,4,
21762,10478.0,,1,
21763,12318.0,,1,
21764,17689.0,,6,
21765,14184.0,,1,
21766,16242.0,,4,
21767,8326.0,,4,
21768,14078.0,,6,
21769,9039.0,,4,
21770,18278.0,,1,
21771,8658.0,,4,
21772,12629.0,,1,
21773,20113.0,,1,
21774,14004.0,,4,
21775,14545.0,,4,
21776,18488.0,,1,
21777,13009.0,,6,
21778,13074.0,,1,
21779,9088.0,,4,
21780,11672.0,,4,
21781,15219.0,,1,
21782,4168.0,,1,
21783,4620.0,,1,
21784,10467.0,,1,
21785,10406.0,,4,
21786,12744.0,,4,
21787,10927.0,,4,
21788,13140.0,,4,
21789,19071.0,,4,
21790,6380.0,,4,
21791,13765.0,,4,
21792,6834.0,,6,
21793,10189.0,,1,
21794,20154.0,,4,
21795,12856.0,,4,
21796,19513.0,,6,
21797,18772.0,,1,
21798,8060.0,,1,
21799,15474.0,,1,
21800,15264.0,,4,
21801,8952.0,,4,
21802,4278.0,,4,
21803,12242.0,,6,
21804,9194.0,,1,
21805,13937.0,,1,
21806,2382.0,,4,
21807,9720.0,,4,
21808,10209.0,,4,
21809,10777.0,,4,
21810,18054.0,,4,
21811,11748.0,,4,
21812,15169.0,,1,
21813,4458.0,,6,
21814,15675.0,,1,
21815,10214.0,,6,
21816,15983.0,,8,
21817,7724.0,,10,
21818,13407.0,,7,
21819,20258.0,,7,
21820,8807.0,,7,
21821,12632.0,,8,
21822,2585.0,,10,
21823,12404.0,,8,
21824,12282.0,,10,
21825,18155.0,,8,
21826,3984.0,,8,
21827,7167.0,,8,
21828,19172.0,,8,
21829,9953.0,,10,
21830,13525.0,,10,
21831,3663.0,,7,
21832,11715.0,,7,
21833,8096.0,,8,
21834,15322.0,,8,
21835,17767.0,,8,
21836,10701.0,,8,
21837,19175.0,,8,
21838,10758.0,,8,
21839,15731.0,,10,
21840,17618.0,,10,
21841,19847.0,,10,
21842,6853.0,,8,
21843,2490.0,,8,
21844,6353.0,,8,
21845,17646.0,,7,
21846,5803.0,,8,
21847,8234.0,,10,
21848,16908.0,,10,
21849,18191.0,,7,
21850,10817.0,,7,
21851,12552.0,,8,
21852,4998.0,,8,
21853,18615.0,,8,
21854,13923.0,,10,
21855,14846.0,,10,
21856,7995.0,,10,
21857,10338.0,,10,
21858,18252.0,,10,
21859,19535.0,,7,
21860,6362.0,,7,
21861,10544.0,,7,
21862,8963.0,,7,
21863,3607.0,,8,
21864,16759.0,,10,
21865,19920.0,,10,
21866,2539.0,,7,
21867,1711.0,,7,
21868,5818.0,,8,
21869,16198.0,,8,
21870,11530.0,,10,
21871,4970.0,,9,
21872,12004.0,,9,
21873,16002.0,,9,
21874,18500.0,,9,
21875,4110.0,,9,
21876,19217.0,,9,
21877,7107.0,,9,
21878,3924.0,,9,
21879,13049.0,,9,
21880,15678.0,,9,
21881,11469.0,,9,
21882,10351.0,,9,
21883,19652.0,,9,
21884,10442.0,,9,
21885,12812.0,,9,
21886,15112.0,,9,
21887,12428.0,,9,
21888,15718.0,,9,
21889,14579.0,,9,
21890,20692.0,,9,
21891,12235.0,,9,
21892,13421.0,,9,
21893,18471.0,,9,
21894,6684.0,,9,
21895,9860.0,,9,
21896,11119.0,,9,
21897,16705.0,,9,
21898,4348.0,,9,
21899,10120.0,,9,
21900,17358.0,,1,
21901,11914.0,,1,
21902,2712.0,,4,
21903,13107.0,,4,
21904,14245.0,,6,
21905,11689.0,,1,
21906,7286.0,,1,
21907,10880.0,,1,
21908,7497.0,,1,
21909,8631.0,,4,
21910,9877.0,,8,
21911,7811.0,,7,
21912,12319.0,,7,
21913,10972.0,,7,
21914,12225.0,,8,
21915,12857.0,,4,
21916,15656.0,,6,
21917,4454.0,,4,
21918,9707.0,,4,
21919,8609.0,,1,
21920,20057.0,,4,
21921,4289.0,,6,
21922,8611.0,,4,
21923,18031.0,,1,
21924,15534.0,,1,
21925,10444.0,,6,
21926,8120.0,,1,
21927,10656.0,,4,
21928,5130.0,,4,
21929,20621.0,,4,
21930,7064.0,,4,
21931,13815.0,,4,
21932,5203.0,,4,
21933,11458.0,,4,
21934,20463.0,,4,
21935,19459.0,,1,
21936,19491.0,,4,
21937,20711.0,,4,
21938,10891.0,,1,
21939,15949.0,,6,
21940,12540.0,,4,
21941,12044.0,,4,
21942,10084.0,,1,
21943,7327.0,,9,
21944,5901.0,,9,
21945,1712.0,,9,
21946,8374.0,,9,
21947,15529.0,,9,
21948,7250.0,,9,
21949,12654.0,,9,
21950,6941.0,,9,
21951,18698.0,,9,
21952,6150.0,,9,
21953,6918.0,,9,
21954,3640.0,,9,
21955,11531.0,,9,
21956,10256.0,,9,
21957,19903.0,,9,
21958,5972.0,,9,
21959,15652.0,,9,
21960,12156.0,,9,
21961,18952.0,,9,
21962,10692.0,,9,
21963,6366.0,,9,
21964,4335.0,,9,
21965,17296.0,,9,
21966,11753.0,,9,
21967,14260.0,,9,
21968,9432.0,,9,
21969,16368.0,,9,
21970,8894.0,,9,
21971,17282.0,,9,
21972,5785.0,,9,
21973,6259.0,,9,
21974,18875.0,,9,
21975,2781.0,,9,
21976,8153.0,,9,
21977,20157.0,,9,
21978,16411.0,,9,
21979,19199.0,,9,
21980,6075.0,,9,
21981,2533.0,,9,
21982,8847.0,,9,
21983,5710.0,,9,
21984,14343.0,,9,
21985,6690.0,,9,
21986,10676.0,,9,
21987,6743.0,,9,
21988,11956.0,,9,
21989,19272.0,,9,
21990,12559.0,,9,
21991,15214.0,,9,
21992,12464.0,,9,
21993,19088.0,,9,
21994,18736.0,,9,
21995,19932.0,,9,
21996,20720.0,,9,
21997,17908.0,,9,
21998,19268.0,,9,
21999,20388.0,,9,
22000,19723.0,,9,
22001,2597.0,,9,
22002,2499.0,,9,
22003,15095.0,,9,
22004,18823.0,,9,
22005,15556.0,,9,
22006,12448.0,,9,
22007,10476.0,,1,
22008,11955.0,,6,
22009,11802.0,,4,
22010,15982.0,,4,
22011,13785.0,,1,
22012,7647.0,,4,
22013,13825.0,,1,
22014,5659.0,,6,
22015,9611.0,,6,
22016,4270.0,,1,
22017,8493.0,,9,
22018,18217.0,,9,
22019,19780.0,,6,
22020,9452.0,,9,
22021,17943.0,,1,
22022,18070.0,,4,
22023,12785.0,,4,
22024,6024.0,,4,
22025,8225.0,,4,
22026,8576.0,,6,
22027,8195.0,,6,
22028,4687.0,,9,
22029,2401.0,,9,
22030,11586.0,,9,
22031,18328.0,,9,
22032,8196.0,,9,
22033,10967.0,,9,
22034,4327.0,,4,
22035,17988.0,,4,
22036,10886.0,,4,
22037,7676.0,,1,
22038,11230.0,,4,
22039,7078.0,,4,
22040,4917.0,,4,
22041,9033.0,,6,
22042,3981.0,,4,
22043,8528.0,,4,
22044,16933.0,,4,
22045,6328.0,,1,
22046,19837.0,,1,
22047,6673.0,,4,
22048,19660.0,,4,
22049,15839.0,,4,
22050,15176.0,,6,
22051,3692.0,,1,
22052,7030.0,,4,
22053,9478.0,,4,
22054,16879.0,,4,
22055,12301.0,,4,
22056,14830.0,,1,
22057,5737.0,,1,
22058,12079.0,,6,
22059,17671.0,,6,
22060,16641.0,,1,
22061,11522.0,,4,
22062,6301.0,,4,
22063,14001.0,,9,
22064,14464.0,,9,
22065,11143.0,,9,
22066,15006.0,,4,
22067,11054.0,,1,
22068,14605.0,,4,
22069,9103.0,,4,
22070,5007.0,,4,
22071,16413.0,,4,
22072,13719.0,,4,
22073,14238.0,,1,
22074,13789.0,,1,
22075,11640.0,,4,
22076,19346.0,,4,
22077,6928.0,,4,
22078,18243.0,,4,
22079,10048.0,,6,
22080,9516.0,,6,
22081,11782.0,,1,
22082,13910.0,,4,
22083,6668.0,,4,
22084,20746.0,,4,
22085,3354.0,,4,
22086,18963.0,,4,
22087,3418.0,,4,
22088,13064.0,,4,
22089,14472.0,,4,
22090,10709.0,,4,
22091,12737.0,,1,
22092,10419.0,,1,
22093,10328.0,,1,
22094,14082.0,,1,
22095,6901.0,,6,
22096,14652.0,,1,
22097,17932.0,,6,
22098,2944.0,,1,
22099,20080.0,,4,
22100,3875.0,,6,
22101,12289.0,,1,
22102,14808.0,,1,
22103,10431.0,,4,
22104,4577.0,,4,
22105,3554.0,,4,
22106,19353.0,,4,
22107,18719.0,,6,
22108,13737.0,,4,
22109,16464.0,,6,
22110,5047.0,,1,
22111,10524.0,,4,
22112,9161.0,,6,
22113,10833.0,,1,
22114,4794.0,,6,
22115,15410.0,,1,
22116,17234.0,,4,
22117,10047.0,,6,
22118,9770.0,,6,
22119,3201.0,,4,
22120,20510.0,,6,
22121,5326.0,,6,
22122,19773.0,,1,
22123,20771.0,,4,
22124,13848.0,,3,
22125,18571.0,,4,
22126,19718.0,,4,
22127,4628.0,,4,
22128,7333.0,,6,
22129,11027.0,,4,
22130,13432.0,,4,
22131,3468.0,,4,
22132,15512.0,,4,
22133,4429.0,,1,
22134,5235.0,,4,
22135,10422.0,,1,
22136,4994.0,,4,
22137,12694.0,,4,
22138,2792.0,,4,
22139,9456.0,,4,
22140,9522.0,,1,
22141,16458.0,,6,
22142,19224.0,,4,
22143,3041.0,,6,
22144,7044.0,,6,
22145,14207.0,,4,
22146,6737.0,,4,
22147,19488.0,,9,
22148,15417.0,,9,
22149,2579.0,,9,
22150,9256.0,,9,
22151,6844.0,,9,
22152,4646.0,,4,
22153,20167.0,,4,
22154,3624.0,,6,
22155,6542.0,,9,
22156,2466.0,,9,
22157,3236.0,,1,
22158,9673.0,,1,
22159,18132.0,,1,
22160,14697.0,,1,
22161,11373.0,,4,
22162,9387.0,,4,
22163,10135.0,,4,
22164,20002.0,,4,
22165,15883.0,,4,
22166,2938.0,,1,
22167,12258.0,,9,
22168,2471.0,,9,
22169,11436.0,,9,
22170,19752.0,,9,
22171,10617.0,,9,
22172,3824.0,,9,
22173,4822.0,,9,
22174,6578.0,,9,
22175,14148.0,,9,
22176,12477.0,,9,
22177,18816.0,,9,
22178,3471.0,,9,
22179,17990.0,,9,
22180,11008.0,,9,
22181,19028.0,,9,
22182,9795.0,,6,
22183,17906.0,,1,
22184,4040.0,,4,
22185,5590.0,,4,
22186,6417.0,,4,
22187,13062.0,,1,
22188,12616.0,,1,
22189,13797.0,,1,
22190,14689.0,,4,
22191,16894.0,,1,
22192,6071.0,,1,
22193,3356.0,,9,
22194,10804.0,,9,
22195,19195.0,,9,
22196,2459.0,,9,
22197,18440.0,,9,
22198,19315.0,,9,
22199,18146.0,,9,
22200,4908.0,,9,
22201,20656.0,,9,
22202,14789.0,,9,
22203,11979.0,,9,
22204,2554.0,,9,
22205,16010.0,,9,
22206,19755.0,,9,
22207,15485.0,,9,
22208,16762.0,,9,
22209,3763.0,,9,
22210,4895.0,,9,
22211,14514.0,,1,
22212,16548.0,,9,
22213,10264.0,,9,
22214,15237.0,,9,
22215,6028.0,,4,
22216,14878.0,,4,
22217,6958.0,,6,
22218,6213.0,,1,
22219,12188.0,,6,
22220,6944.0,,1,
22221,6742.0,,4,
22222,16597.0,,4,
22223,9791.0,,4,
22224,2984.0,,4,
22225,3473.0,,1,
22226,20701.0,,4,
22227,11580.0,,4,
22228,9858.0,,1,
22229,13678.0,,4,
22230,6850.0,,6,
22231,19629.0,,4,
22232,7951.0,,6,
22233,4395.0,,6,
22234,10389.0,,6,
22235,14428.0,,4,
22236,16256.0,,4,
22237,15294.0,,4,
22238,15071.0,,1,
22239,15489.0,,4,
22240,13554.0,,1,
22241,7625.0,,1,
22242,17554.0,,1,
22243,11887.0,,1,
22244,8586.0,,1,
22245,16605.0,,1,
22246,8544.0,,4,
22247,17977.0,,6,
22248,19043.0,,4,
22249,5823.0,,4,
22250,18725.0,,4,
22251,4940.0,,6,
22252,7932.0,,6,
