ProductID,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,SellStartDate,SellEndDate,DiscontinuedDate,ProductDescriptionID,CultureID,ProductCategoryID
852,"Women's Tights, S",TG-W091-S,False,True,Black,4,3,30.9334,74.99,S,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1852,he    ,3
852,"Women's Tights, S",TG-W091-S,False,True,Black,4,3,30.9334,74.99,S,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1978,zh-cht,3
853,"Women's Tights, M",TG-W091-M,False,True,Black,4,3,30.9334,74.99,M,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1214,en    ,3
853,"Women's Tights, M",TG-W091-M,False,True,Black,4,3,30.9334,74.99,M,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1480,ar    ,3
853,"Women's Tights, M",TG-W091-M,False,True,Black,4,3,30.9334,74.99,M,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1602,fr    ,3
853,"Women's Tights, M",TG-W091-M,False,True,Black,4,3,30.9334,74.99,M,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1725,th    ,3
853,"Women's Tights, M",TG-W091-M,False,True,Black,4,3,30.9334,74.99,M,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1852,he    ,3
853,"Women's Tights, M",TG-W091-M,False,True,Black,4,3,30.9334,74.99,M,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1978,zh-cht,3
854,"Women's Tights, L",TG-W091-L,False,True,Black,4,3,30.9334,74.99,L,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1214,en    ,3
854,"Women's Tights, L",TG-W091-L,False,True,Black,4,3,30.9334,74.99,L,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1480,ar    ,3
854,"Women's Tights, L",TG-W091-L,False,True,Black,4,3,30.9334,74.99,L,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1602,fr    ,3
854,"Women's Tights, L",TG-W091-L,False,True,Black,4,3,30.9334,74.99,L,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1725,th    ,3
854,"Women's Tights, L",TG-W091-L,False,True,Black,4,3,30.9334,74.99,L,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1852,he    ,3
854,"Women's Tights, L",TG-W091-L,False,True,Black,4,3,30.9334,74.99,L,,,0,S ,,W ,24,2012-05-30,2013-05-29,,1978,zh-cht,3
855,"Men's Bib-Shorts, S",SB-M891-S,False,True,Multi,4,3,37.1209,89.99,S,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1192,en    ,3
855,"Men's Bib-Shorts, S",SB-M891-S,False,True,Multi,4,3,37.1209,89.99,S,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1461,ar    ,3
855,"Men's Bib-Shorts, S",SB-M891-S,False,True,Multi,4,3,37.1209,89.99,S,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1583,fr    ,3
855,"Men's Bib-Shorts, S",SB-M891-S,False,True,Multi,4,3,37.1209,89.99,S,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1706,th    ,3
855,"Men's Bib-Shorts, S",SB-M891-S,False,True,Multi,4,3,37.1209,89.99,S,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1832,he    ,3
855,"Men's Bib-Shorts, S",SB-M891-S,False,True,Multi,4,3,37.1209,89.99,S,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1958,zh-cht,3
856,"Men's Bib-Shorts, M",SB-M891-M,False,True,Multi,4,3,37.1209,89.99,M,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1192,en    ,3
856,"Men's Bib-Shorts, M",SB-M891-M,False,True,Multi,4,3,37.1209,89.99,M,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1461,ar    ,3
856,"Men's Bib-Shorts, M",SB-M891-M,False,True,Multi,4,3,37.1209,89.99,M,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1583,fr    ,3
856,"Men's Bib-Shorts, M",SB-M891-M,False,True,Multi,4,3,37.1209,89.99,M,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1706,th    ,3
856,"Men's Bib-Shorts, M",SB-M891-M,False,True,Multi,4,3,37.1209,89.99,M,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1832,he    ,3
856,"Men's Bib-Shorts, M",SB-M891-M,False,True,Multi,4,3,37.1209,89.99,M,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1958,zh-cht,3
857,"Men's Bib-Shorts, L",SB-M891-L,False,True,Multi,4,3,37.1209,89.99,L,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1192,en    ,3
857,"Men's Bib-Shorts, L",SB-M891-L,False,True,Multi,4,3,37.1209,89.99,L,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1461,ar    ,3
857,"Men's Bib-Shorts, L",SB-M891-L,False,True,Multi,4,3,37.1209,89.99,L,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1583,fr    ,3
857,"Men's Bib-Shorts, L",SB-M891-L,False,True,Multi,4,3,37.1209,89.99,L,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1706,th    ,3
857,"Men's Bib-Shorts, L",SB-M891-L,False,True,Multi,4,3,37.1209,89.99,L,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1832,he    ,3
857,"Men's Bib-Shorts, L",SB-M891-L,False,True,Multi,4,3,37.1209,89.99,L,,,0,S ,,M ,18,2012-05-30,2013-05-29,,1958,zh-cht,3
858,"Half-Finger Gloves, S",GL-H102-S,False,True,Black,4,3,9.1593,24.49,S,,,0,S ,,U ,20,2012-05-30,,,1194,en    ,3
858,"Half-Finger Gloves, S",GL-H102-S,False,True,Black,4,3,9.1593,24.49,S,,,0,S ,,U ,20,2012-05-30,,,1463,ar    ,3
858,"Half-Finger Gloves, S",GL-H102-S,False,True,Black,4,3,9.1593,24.49,S,,,0,S ,,U ,20,2012-05-30,,,1585,fr    ,3
858,"Half-Finger Gloves, S",GL-H102-S,False,True,Black,4,3,9.1593,24.49,S,,,0,S ,,U ,20,2012-05-30,,,1708,th    ,3
858,"Half-Finger Gloves, S",GL-H102-S,False,True,Black,4,3,9.1593,24.49,S,,,0,S ,,U ,20,2012-05-30,,,1834,he    ,3
858,"Half-Finger Gloves, S",GL-H102-S,False,True,Black,4,3,9.1593,24.49,S,,,0,S ,,U ,20,2012-05-30,,,1960,zh-cht,3
859,"Half-Finger Gloves, M",GL-H102-M,False,True,Black,4,3,9.1593,24.49,M,,,0,S ,,U ,20,2012-05-30,,,1194,en    ,3
859,"Half-Finger Gloves, M",GL-H102-M,False,True,Black,4,3,9.1593,24.49,M,,,0,S ,,U ,20,2012-05-30,,,1463,ar    ,3
859,"Half-Finger Gloves, M",GL-H102-M,False,True,Black,4,3,9.1593,24.49,M,,,0,S ,,U ,20,2012-05-30,,,1585,fr    ,3
859,"Half-Finger Gloves, M",GL-H102-M,False,True,Black,4,3,9.1593,24.49,M,,,0,S ,,U ,20,2012-05-30,,,1708,th    ,3
859,"Half-Finger Gloves, M",GL-H102-M,False,True,Black,4,3,9.1593,24.49,M,,,0,S ,,U ,20,2012-05-30,,,1834,he    ,3
859,"Half-Finger Gloves, M",GL-H102-M,False,True,Black,4,3,9.1593,24.49,M,,,0,S ,,U ,20,2012-05-30,,,1960,zh-cht,3
860,"Half-Finger Gloves, L",GL-H102-L,False,True,Black,4,3,9.1593,24.49,L,,,0,S ,,U ,20,2012-05-30,,,1194,en    ,3
860,"Half-Finger Gloves, L",GL-H102-L,False,True,Black,4,3,9.1593,24.49,L,,,0,S ,,U ,20,2012-05-30,,,1463,ar    ,3
860,"Half-Finger Gloves, L",GL-H102-L,False,True,Black,4,3,9.1593,24.49,L,,,0,S ,,U ,20,2012-05-30,,,1585,fr    ,3
860,"Half-Finger Gloves, L",GL-H102-L,False,True,Black,4,3,9.1593,24.49,L,,,0,S ,,U ,20,2012-05-30,,,1708,th    ,3
860,"Half-Finger Gloves, L",GL-H102-L,False,True,Black,4,3,9.1593,24.49,L,,,0,S ,,U ,20,2012-05-30,,,1834,he    ,3
860,"Half-Finger Gloves, L",GL-H102-L,False,True,Black,4,3,9.1593,24.49,L,,,0,S ,,U ,20,2012-05-30,,,1960,zh-cht,3
861,"Full-Finger Gloves, S",GL-F110-S,False,True,Black,4,3,15.6709,37.99,S,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1195,en    ,3
861,"Full-Finger Gloves, S",GL-F110-S,False,True,Black,4,3,15.6709,37.99,S,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1464,ar    ,3
861,"Full-Finger Gloves, S",GL-F110-S,False,True,Black,4,3,15.6709,37.99,S,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1586,fr    ,3
861,"Full-Finger Gloves, S",GL-F110-S,False,True,Black,4,3,15.6709,37.99,S,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1709,th    ,3
861,"Full-Finger Gloves, S",GL-F110-S,False,True,Black,4,3,15.6709,37.99,S,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1835,he    ,3
861,"Full-Finger Gloves, S",GL-F110-S,False,True,Black,4,3,15.6709,37.99,S,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1961,zh-cht,3
862,"Full-Finger Gloves, M",GL-F110-M,False,True,Black,4,3,15.6709,37.99,M,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1195,en    ,3
862,"Full-Finger Gloves, M",GL-F110-M,False,True,Black,4,3,15.6709,37.99,M,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1464,ar    ,3
862,"Full-Finger Gloves, M",GL-F110-M,False,True,Black,4,3,15.6709,37.99,M,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1586,fr    ,3
862,"Full-Finger Gloves, M",GL-F110-M,False,True,Black,4,3,15.6709,37.99,M,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1709,th    ,3
862,"Full-Finger Gloves, M",GL-F110-M,False,True,Black,4,3,15.6709,37.99,M,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1835,he    ,3
862,"Full-Finger Gloves, M",GL-F110-M,False,True,Black,4,3,15.6709,37.99,M,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1961,zh-cht,3
863,"Full-Finger Gloves, L",GL-F110-L,False,True,Black,4,3,15.6709,37.99,L,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1195,en    ,3
863,"Full-Finger Gloves, L",GL-F110-L,False,True,Black,4,3,15.6709,37.99,L,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1464,ar    ,3
863,"Full-Finger Gloves, L",GL-F110-L,False,True,Black,4,3,15.6709,37.99,L,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1586,fr    ,3
863,"Full-Finger Gloves, L",GL-F110-L,False,True,Black,4,3,15.6709,37.99,L,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1709,th    ,3
863,"Full-Finger Gloves, L",GL-F110-L,False,True,Black,4,3,15.6709,37.99,L,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1835,he    ,3
863,"Full-Finger Gloves, L",GL-F110-L,False,True,Black,4,3,15.6709,37.99,L,,,0,M ,,U ,20,2012-05-30,2013-05-29,,1961,zh-cht,3
864,"Classic Vest, S",VE-C304-S,False,True,Blue,4,3,23.749,63.5,S,,,0,S ,,U ,25,2013-05-30,,,1199,en    ,3
864,"Classic Vest, S",VE-C304-S,False,True,Blue,4,3,23.749,63.5,S,,,0,S ,,U ,25,2013-05-30,,,1467,ar    ,3
864,"Classic Vest, S",VE-C304-S,False,True,Blue,4,3,23.749,63.5,S,,,0,S ,,U ,25,2013-05-30,,,1589,fr    ,3
864,"Classic Vest, S",VE-C304-S,False,True,Blue,4,3,23.749,63.5,S,,,0,S ,,U ,25,2013-05-30,,,1712,th    ,3
864,"Classic Vest, S",VE-C304-S,False,True,Blue,4,3,23.749,63.5,S,,,0,S ,,U ,25,2013-05-30,,,1838,he    ,3
864,"Classic Vest, S",VE-C304-S,False,True,Blue,4,3,23.749,63.5,S,,,0,S ,,U ,25,2013-05-30,,,1965,zh-cht,3
865,"Classic Vest, M",VE-C304-M,False,True,Blue,4,3,23.749,63.5,M,,,0,S ,,U ,25,2013-05-30,,,1199,en    ,3
865,"Classic Vest, M",VE-C304-M,False,True,Blue,4,3,23.749,63.5,M,,,0,S ,,U ,25,2013-05-30,,,1467,ar    ,3
865,"Classic Vest, M",VE-C304-M,False,True,Blue,4,3,23.749,63.5,M,,,0,S ,,U ,25,2013-05-30,,,1589,fr    ,3
865,"Classic Vest, M",VE-C304-M,False,True,Blue,4,3,23.749,63.5,M,,,0,S ,,U ,25,2013-05-30,,,1712,th    ,3
865,"Classic Vest, M",VE-C304-M,False,True,Blue,4,3,23.749,63.5,M,,,0,S ,,U ,25,2013-05-30,,,1838,he    ,3
865,"Classic Vest, M",VE-C304-M,False,True,Blue,4,3,23.749,63.5,M,,,0,S ,,U ,25,2013-05-30,,,1965,zh-cht,3
866,"Classic Vest, L",VE-C304-L,False,True,Blue,4,3,23.749,63.5,L,,,0,S ,,U ,25,2013-05-30,,,1199,en    ,3
866,"Classic Vest, L",VE-C304-L,False,True,Blue,4,3,23.749,63.5,L,,,0,S ,,U ,25,2013-05-30,,,1467,ar    ,3
866,"Classic Vest, L",VE-C304-L,False,True,Blue,4,3,23.749,63.5,L,,,0,S ,,U ,25,2013-05-30,,,1589,fr    ,3
866,"Classic Vest, L",VE-C304-L,False,True,Blue,4,3,23.749,63.5,L,,,0,S ,,U ,25,2013-05-30,,,1712,th    ,3
866,"Classic Vest, L",VE-C304-L,False,True,Blue,4,3,23.749,63.5,L,,,0,S ,,U ,25,2013-05-30,,,1838,he    ,3
866,"Classic Vest, L",VE-C304-L,False,True,Blue,4,3,23.749,63.5,L,,,0,S ,,U ,25,2013-05-30,,,1965,zh-cht,3
867,"Women's Mountain Shorts, S",SH-W890-S,False,True,Black,4,3,26.1763,69.99,S,,,0,M ,,W ,22,2013-05-30,,,1196,en    ,3
867,"Women's Mountain Shorts, S",SH-W890-S,False,True,Black,4,3,26.1763,69.99,S,,,0,M ,,W ,22,2013-05-30,,,1465,ar    ,3
867,"Women's Mountain Shorts, S",SH-W890-S,False,True,Black,4,3,26.1763,69.99,S,,,0,M ,,W ,22,2013-05-30,,,1587,fr    ,3
867,"Women's Mountain Shorts, S",SH-W890-S,False,True,Black,4,3,26.1763,69.99,S,,,0,M ,,W ,22,2013-05-30,,,1710,th    ,3
867,"Women's Mountain Shorts, S",SH-W890-S,False,True,Black,4,3,26.1763,69.99,S,,,0,M ,,W ,22,2013-05-30,,,1836,he    ,3
867,"Women's Mountain Shorts, S",SH-W890-S,False,True,Black,4,3,26.1763,69.99,S,,,0,M ,,W ,22,2013-05-30,,,1963,zh-cht,3
868,"Women's Mountain Shorts, M",SH-W890-M,False,True,Black,4,3,26.1763,69.99,M,,,0,M ,,W ,22,2013-05-30,,,1196,en    ,3
868,"Women's Mountain Shorts, M",SH-W890-M,False,True,Black,4,3,26.1763,69.99,M,,,0,M ,,W ,22,2013-05-30,,,1465,ar    ,3
868,"Women's Mountain Shorts, M",SH-W890-M,False,True,Black,4,3,26.1763,69.99,M,,,0,M ,,W ,22,2013-05-30,,,1587,fr    ,3
868,"Women's Mountain Shorts, M",SH-W890-M,False,True,Black,4,3,26.1763,69.99,M,,,0,M ,,W ,22,2013-05-30,,,1710,th    ,3
868,"Women's Mountain Shorts, M",SH-W890-M,False,True,Black,4,3,26.1763,69.99,M,,,0,M ,,W ,22,2013-05-30,,,1836,he    ,3
868,"Women's Mountain Shorts, M",SH-W890-M,False,True,Black,4,3,26.1763,69.99,M,,,0,M ,,W ,22,2013-05-30,,,1963,zh-cht,3
869,"Women's Mountain Shorts, L",SH-W890-L,False,True,Black,4,3,26.1763,69.99,L,,,0,M ,,W ,22,2013-05-30,,,1196,en    ,3
869,"Women's Mountain Shorts, L",SH-W890-L,False,True,Black,4,3,26.1763,69.99,L,,,0,M ,,W ,22,2013-05-30,,,1465,ar    ,3
869,"Women's Mountain Shorts, L",SH-W890-L,False,True,Black,4,3,26.1763,69.99,L,,,0,M ,,W ,22,2013-05-30,,,1587,fr    ,3
869,"Women's Mountain Shorts, L",SH-W890-L,False,True,Black,4,3,26.1763,69.99,L,,,0,M ,,W ,22,2013-05-30,,,1710,th    ,3
869,"Women's Mountain Shorts, L",SH-W890-L,False,True,Black,4,3,26.1763,69.99,L,,,0,M ,,W ,22,2013-05-30,,,1836,he    ,3
869,"Women's Mountain Shorts, L",SH-W890-L,False,True,Black,4,3,26.1763,69.99,L,,,0,M ,,W ,22,2013-05-30,,,1963,zh-cht,3
870,Water Bottle - 30 oz.,WB-H098,False,True,,4,3,1.8663,4.99,,,,0,S ,,,28,2013-05-30,,,1186,en    ,4
870,Water Bottle - 30 oz.,WB-H098,False,True,,4,3,1.8663,4.99,,,,0,S ,,,28,2013-05-30,,,1456,ar    ,4
870,Water Bottle - 30 oz.,WB-H098,False,True,,4,3,1.8663,4.99,,,,0,S ,,,28,2013-05-30,,,1578,fr    ,4
870,Water Bottle - 30 oz.,WB-H098,False,True,,4,3,1.8663,4.99,,,,0,S ,,,28,2013-05-30,,,1701,th    ,4
870,Water Bottle - 30 oz.,WB-H098,False,True,,4,3,1.8663,4.99,,,,0,S ,,,28,2013-05-30,,,1765,he    ,4
870,Water Bottle - 30 oz.,WB-H098,False,True,,4,3,1.8663,4.99,,,,0,S ,,,28,2013-05-30,,,1953,zh-cht,4
871,Mountain Bottle Cage,BC-M005,False,True,,4,3,3.7363,9.99,,,,0,M ,,,28,2013-05-30,,,1209,en    ,4
871,Mountain Bottle Cage,BC-M005,False,True,,4,3,3.7363,9.99,,,,0,M ,,,28,2013-05-30,,,1475,ar    ,4
871,Mountain Bottle Cage,BC-M005,False,True,,4,3,3.7363,9.99,,,,0,M ,,,28,2013-05-30,,,1597,fr    ,4
871,Mountain Bottle Cage,BC-M005,False,True,,4,3,3.7363,9.99,,,,0,M ,,,28,2013-05-30,,,1720,th    ,4
871,Mountain Bottle Cage,BC-M005,False,True,,4,3,3.7363,9.99,,,,0,M ,,,28,2013-05-30,,,1846,he    ,4
871,Mountain Bottle Cage,BC-M005,False,True,,4,3,3.7363,9.99,,,,0,M ,,,28,2013-05-30,,,1973,zh-cht,4
872,Road Bottle Cage,BC-R205,False,True,,4,3,3.3623,8.99,,,,0,R ,,,28,2013-05-30,,,1185,en    ,4
872,Road Bottle Cage,BC-R205,False,True,,4,3,3.3623,8.99,,,,0,R ,,,28,2013-05-30,,,1455,ar    ,4
872,Road Bottle Cage,BC-R205,False,True,,4,3,3.3623,8.99,,,,0,R ,,,28,2013-05-30,,,1577,fr    ,4
872,Road Bottle Cage,BC-R205,False,True,,4,3,3.3623,8.99,,,,0,R ,,,28,2013-05-30,,,1700,th    ,4
872,Road Bottle Cage,BC-R205,False,True,,4,3,3.3623,8.99,,,,0,R ,,,28,2013-05-30,,,1764,he    ,4
872,Road Bottle Cage,BC-R205,False,True,,4,3,3.3623,8.99,,,,0,R ,,,28,2013-05-30,,,1952,zh-cht,4
873,Patch Kit/8 Patches,PK-7098,False,True,,4,3,0.8565,2.29,,,,0,S ,,,37,2013-05-30,,,1197,en    ,4
873,Patch Kit/8 Patches,PK-7098,False,True,,4,3,0.8565,2.29,,,,0,S ,,,37,2013-05-30,,,1466,ar    ,4
873,Patch Kit/8 Patches,PK-7098,False,True,,4,3,0.8565,2.29,,,,0,S ,,,37,2013-05-30,,,1588,fr    ,4
873,Patch Kit/8 Patches,PK-7098,False,True,,4,3,0.8565,2.29,,,,0,S ,,,37,2013-05-30,,,1711,th    ,4
873,Patch Kit/8 Patches,PK-7098,False,True,,4,3,0.8565,2.29,,,,0,S ,,,37,2013-05-30,,,1837,he    ,4
873,Patch Kit/8 Patches,PK-7098,False,True,,4,3,0.8565,2.29,,,,0,S ,,,37,2013-05-30,,,1964,zh-cht,4
874,"Racing Socks, M",SO-R809-M,False,True,White,4,3,3.3623,8.99,M,,,0,R ,,U ,23,2013-05-30,,,1208,en    ,3
874,"Racing Socks, M",SO-R809-M,False,True,White,4,3,3.3623,8.99,M,,,0,R ,,U ,23,2013-05-30,,,1474,ar    ,3
874,"Racing Socks, M",SO-R809-M,False,True,White,4,3,3.3623,8.99,M,,,0,R ,,U ,23,2013-05-30,,,1596,fr    ,3
874,"Racing Socks, M",SO-R809-M,False,True,White,4,3,3.3623,8.99,M,,,0,R ,,U ,23,2013-05-30,,,1719,th    ,3
874,"Racing Socks, M",SO-R809-M,False,True,White,4,3,3.3623,8.99,M,,,0,R ,,U ,23,2013-05-30,,,1845,he    ,3
874,"Racing Socks, M",SO-R809-M,False,True,White,4,3,3.3623,8.99,M,,,0,R ,,U ,23,2013-05-30,,,1972,zh-cht,3
875,"Racing Socks, L",SO-R809-L,False,True,White,4,3,3.3623,8.99,L,,,0,R ,,U ,23,2013-05-30,,,1208,en    ,3
875,"Racing Socks, L",SO-R809-L,False,True,White,4,3,3.3623,8.99,L,,,0,R ,,U ,23,2013-05-30,,,1474,ar    ,3
875,"Racing Socks, L",SO-R809-L,False,True,White,4,3,3.3623,8.99,L,,,0,R ,,U ,23,2013-05-30,,,1596,fr    ,3
875,"Racing Socks, L",SO-R809-L,False,True,White,4,3,3.3623,8.99,L,,,0,R ,,U ,23,2013-05-30,,,1719,th    ,3
875,"Racing Socks, L",SO-R809-L,False,True,White,4,3,3.3623,8.99,L,,,0,R ,,U ,23,2013-05-30,,,1845,he    ,3
875,"Racing Socks, L",SO-R809-L,False,True,White,4,3,3.3623,8.99,L,,,0,R ,,U ,23,2013-05-30,,,1972,zh-cht,3
876,Hitch Rack - 4-Bike,RA-H123,False,True,,4,3,44.88,120.0,,,,0,S ,,,26,2013-05-30,,,1187,en    ,4
876,Hitch Rack - 4-Bike,RA-H123,False,True,,4,3,44.88,120.0,,,,0,S ,,,26,2013-05-30,,,1457,ar    ,4
876,Hitch Rack - 4-Bike,RA-H123,False,True,,4,3,44.88,120.0,,,,0,S ,,,26,2013-05-30,,,1579,fr    ,4
876,Hitch Rack - 4-Bike,RA-H123,False,True,,4,3,44.88,120.0,,,,0,S ,,,26,2013-05-30,,,1702,th    ,4
876,Hitch Rack - 4-Bike,RA-H123,False,True,,4,3,44.88,120.0,,,,0,S ,,,26,2013-05-30,,,1766,he    ,4
876,Hitch Rack - 4-Bike,RA-H123,False,True,,4,3,44.88,120.0,,,,0,S ,,,26,2013-05-30,,,1954,zh-cht,4
877,Bike Wash - Dissolver,CL-9009,False,True,,4,3,2.9733,7.95,,,,0,S ,,,29,2013-05-30,,,1215,en    ,4
877,Bike Wash - Dissolver,CL-9009,False,True,,4,3,2.9733,7.95,,,,0,S ,,,29,2013-05-30,,,1481,ar    ,4
877,Bike Wash - Dissolver,CL-9009,False,True,,4,3,2.9733,7.95,,,,0,S ,,,29,2013-05-30,,,1603,fr    ,4
877,Bike Wash - Dissolver,CL-9009,False,True,,4,3,2.9733,7.95,,,,0,S ,,,29,2013-05-30,,,1726,th    ,4
877,Bike Wash - Dissolver,CL-9009,False,True,,4,3,2.9733,7.95,,,,0,S ,,,29,2013-05-30,,,1853,he    ,4
877,Bike Wash - Dissolver,CL-9009,False,True,,4,3,2.9733,7.95,,,,0,S ,,,29,2013-05-30,,,1979,zh-cht,4
878,Fender Set - Mountain,FE-6654,False,True,,4,3,8.2205,21.98,,,,0,M ,,,30,2013-05-30,,,1188,en    ,4
878,Fender Set - Mountain,FE-6654,False,True,,4,3,8.2205,21.98,,,,0,M ,,,30,2013-05-30,,,1458,ar    ,4
878,Fender Set - Mountain,FE-6654,False,True,,4,3,8.2205,21.98,,,,0,M ,,,30,2013-05-30,,,1580,fr    ,4
878,Fender Set - Mountain,FE-6654,False,True,,4,3,8.2205,21.98,,,,0,M ,,,30,2013-05-30,,,1703,th    ,4
878,Fender Set - Mountain,FE-6654,False,True,,4,3,8.2205,21.98,,,,0,M ,,,30,2013-05-30,,,1767,he    ,4
878,Fender Set - Mountain,FE-6654,False,True,,4,3,8.2205,21.98,,,,0,M ,,,30,2013-05-30,,,1955,zh-cht,4
879,All-Purpose Bike Stand,ST-1401,False,True,,4,3,59.466,159.0,,,,0,M ,,,27,2013-05-30,,,1201,en    ,4
879,All-Purpose Bike Stand,ST-1401,False,True,,4,3,59.466,159.0,,,,0,M ,,,27,2013-05-30,,,1469,ar    ,4
879,All-Purpose Bike Stand,ST-1401,False,True,,4,3,59.466,159.0,,,,0,M ,,,27,2013-05-30,,,1591,fr    ,4
879,All-Purpose Bike Stand,ST-1401,False,True,,4,3,59.466,159.0,,,,0,M ,,,27,2013-05-30,,,1714,th    ,4
879,All-Purpose Bike Stand,ST-1401,False,True,,4,3,59.466,159.0,,,,0,M ,,,27,2013-05-30,,,1840,he    ,4
879,All-Purpose Bike Stand,ST-1401,False,True,,4,3,59.466,159.0,,,,0,M ,,,27,2013-05-30,,,1967,zh-cht,4
880,Hydration Pack - 70 oz.,HY-1023-70,False,True,Silver,4,3,20.5663,54.99,70,,,0,S ,,,32,2013-05-30,,,1213,en    ,4
880,Hydration Pack - 70 oz.,HY-1023-70,False,True,Silver,4,3,20.5663,54.99,70,,,0,S ,,,32,2013-05-30,,,1479,ar    ,4
880,Hydration Pack - 70 oz.,HY-1023-70,False,True,Silver,4,3,20.5663,54.99,70,,,0,S ,,,32,2013-05-30,,,1601,fr    ,4
880,Hydration Pack - 70 oz.,HY-1023-70,False,True,Silver,4,3,20.5663,54.99,70,,,0,S ,,,32,2013-05-30,,,1724,th    ,4
880,Hydration Pack - 70 oz.,HY-1023-70,False,True,Silver,4,3,20.5663,54.99,70,,,0,S ,,,32,2013-05-30,,,1851,he    ,4
880,Hydration Pack - 70 oz.,HY-1023-70,False,True,Silver,4,3,20.5663,54.99,70,,,0,S ,,,32,2013-05-30,,,1977,zh-cht,4
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,False,True,Yellow,4,3,41.5723,53.99,S,,,0,S ,,U ,21,2013-05-30,,,1205,en    ,3
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,False,True,Yellow,4,3,41.5723,53.99,S,,,0,S ,,U ,21,2013-05-30,,,1472,ar    ,3
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,False,True,Yellow,4,3,41.5723,53.99,S,,,0,S ,,U ,21,2013-05-30,,,1594,fr    ,3
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,False,True,Yellow,4,3,41.5723,53.99,S,,,0,S ,,U ,21,2013-05-30,,,1717,th    ,3
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,False,True,Yellow,4,3,41.5723,53.99,S,,,0,S ,,U ,21,2013-05-30,,,1843,he    ,3
881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,False,True,Yellow,4,3,41.5723,53.99,S,,,0,S ,,U ,21,2013-05-30,,,1970,zh-cht,3
882,"Short-Sleeve Classic Jersey, M",SJ-0194-M,False,True,Yellow,4,3,41.5723,53.99,M,,,0,S ,,U ,21,2013-05-30,,,1205,en    ,3
882,"Short-Sleeve Classic Jersey, M",SJ-0194-M,False,True,Yellow,4,3,41.5723,53.99,M,,,0,S ,,U ,21,2013-05-30,,,1472,ar    ,3
882,"Short-Sleeve Classic Jersey, M",SJ-0194-M,False,True,Yellow,4,3,41.5723,53.99,M,,,0,S ,,U ,21,2013-05-30,,,1594,fr    ,3
882,"Short-Sleeve Classic Jersey, M",SJ-0194-M,False,True,Yellow,4,3,41.5723,53.99,M,,,0,S ,,U ,21,2013-05-30,,,1717,th    ,3
