ProductID,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,Weight,WeightUnitMeasureCode,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,SellStartDate,SellEndDate,DiscontinuedDate
901,"LL Touring Frame - Yellow, 54",FR-T67Y-54,True,True,Yellow,500,375,199.8519,333.42,54,CM ,3.14,LB ,1,T ,L ,U ,16.0,2013-05-30,,
902,"LL Touring Frame - Yellow, 58",FR-T67Y-58,True,True,Yellow,500,375,199.8519,333.42,58,CM ,3.16,LB ,1,T ,L ,U ,16.0,2013-05-30,,
903,"LL Touring Frame - Blue, 44",FR-T67U-44,True,True,Blue,500,375,199.8519,333.42,44,CM ,3.02,LB ,1,T ,L ,U ,16.0,2013-05-30,,
904,"ML Mountain Frame-W - Silver, 40",FR-M63S-40,True,True,Silver,500,375,199.3757,364.09,40,CM ,2.77,LB ,1,M ,M ,W ,12.0,2013-05-30,,
905,"ML Mountain Frame-W - Silver, 42",FR-M63S-42,True,True,Silver,500,375,199.3757,364.09,42,CM ,2.81,LB ,1,M ,M ,W ,12.0,2013-05-30,,
906,"ML Mountain Frame-W - Silver, 46",FR-M63S-46,True,True,Silver,500,375,199.3757,364.09,46,CM ,2.85,LB ,1,M ,M ,W ,12.0,2013-05-30,,
907,Rear Brakes,RB-9231,False,True,Silver,500,375,47.286,106.5,,,317.0,G  ,1,,,,6.0,2013-05-30,,
908,LL Mountain Seat/Saddle,SE-M236,False,True,,500,375,12.0413,27.12,,,,,1,M ,L ,,15.0,2013-05-30,,
909,ML Mountain Seat/Saddle,SE-M798,False,True,,500,375,17.3782,39.14,,,,,1,M ,M ,,15.0,2013-05-30,,
910,HL Mountain Seat/Saddle,SE-M940,False,True,,500,375,23.3722,52.64,,,,,1,M ,H ,,15.0,2013-05-30,,
911,LL Road Seat/Saddle,SE-R581,False,True,,500,375,12.0413,27.12,,,,,1,R ,L ,,15.0,2013-05-30,,
912,ML Road Seat/Saddle,SE-R908,False,True,,500,375,17.3782,39.14,,,,,1,T ,M ,,15.0,2013-05-30,,
913,HL Road Seat/Saddle,SE-R995,False,True,,500,375,23.3722,52.64,,,,,1,R ,H ,,15.0,2013-05-30,,
914,LL Touring Seat/Saddle,SE-T312,False,True,,500,375,12.0413,27.12,,,,,1,T ,L ,,15.0,2013-05-30,,
915,ML Touring Seat/Saddle,SE-T762,False,True,,500,375,17.3782,39.14,,,,,1,T ,M ,,15.0,2013-05-30,,
916,HL Touring Seat/Saddle,SE-T924,False,True,,500,375,23.3722,52.64,,,,,1,T ,H ,,15.0,2013-05-30,,
917,"LL Mountain Frame - Silver, 42",FR-M21S-42,True,True,Silver,500,375,144.5938,264.05,42,CM ,2.92,LB ,1,M ,L ,U ,12.0,2013-05-30,,
918,"LL Mountain Frame - Silver, 44",FR-M21S-44,True,True,Silver,500,375,144.5938,264.05,44,CM ,2.96,LB ,1,M ,L ,U ,12.0,2013-05-30,,
919,"LL Mountain Frame - Silver, 48",FR-M21S-48,True,True,Silver,500,375,144.5938,264.05,48,CM ,3.0,LB ,1,M ,L ,U ,12.0,2013-05-30,,
920,"LL Mountain Frame - Silver, 52",FR-M21S-52,True,True,Silver,500,375,144.5938,264.05,52,CM ,3.04,LB ,1,M ,L ,U ,12.0,2013-05-30,,
921,Mountain Tire Tube,TT-M928,False,True,,500,375,1.8663,4.99,,,,,0,M ,,,37.0,2013-05-30,,
922,Road Tire Tube,TT-R982,False,True,,500,375,1.4923,3.99,,,,,0,R ,,,37.0,2013-05-30,,
923,Touring Tire Tube,TT-T092,False,True,,500,375,1.8663,4.99,,,,,0,T ,,,37.0,2013-05-30,,
924,"LL Mountain Frame - Black, 42",FR-M21B-42,True,True,Black,500,375,136.785,249.79,42,CM ,2.92,LB ,1,M ,L ,U ,12.0,2013-05-30,,
925,"LL Mountain Frame - Black, 44",FR-M21B-44,True,True,Black,500,375,136.785,249.79,44,CM ,2.96,LB ,1,M ,L ,U ,12.0,2013-05-30,,
926,"LL Mountain Frame - Black, 48",FR-M21B-48,True,True,Black,500,375,136.785,249.79,48,CM ,3.0,LB ,1,M ,L ,U ,12.0,2013-05-30,,
927,"LL Mountain Frame - Black, 52",FR-M21B-52,True,True,Black,500,375,136.785,249.79,52,CM ,3.04,LB ,1,M ,L ,U ,12.0,2013-05-30,,
928,LL Mountain Tire,TI-M267,False,True,,500,375,9.3463,24.99,,,,,0,M ,L ,,37.0,2013-05-30,,
929,ML Mountain Tire,TI-M602,False,True,,500,375,11.2163,29.99,,,,,0,M ,M ,,37.0,2013-05-30,,
930,HL Mountain Tire,TI-M823,False,True,,500,375,13.09,35.0,,,,,0,M ,H ,,37.0,2013-05-30,,
931,LL Road Tire,TI-R092,False,True,,500,375,8.0373,21.49,,,,,0,R ,L ,,37.0,2013-05-30,,
932,ML Road Tire,TI-R628,False,True,,500,375,9.3463,24.99,,,,,0,R ,M ,,37.0,2013-05-30,,
933,HL Road Tire,TI-R982,False,True,,500,375,12.1924,32.6,,,,,0,R ,H ,,37.0,2013-05-30,,
934,Touring Tire,TI-T723,False,True,,500,375,10.8423,28.99,,,,,0,T ,,,37.0,2013-05-30,,
935,LL Mountain Pedal,PD-M282,False,True,Silver/Black,500,375,17.9776,40.49,,,218.0,G  ,1,M ,L ,,13.0,2013-05-30,,
936,ML Mountain Pedal,PD-M340,False,True,Silver/Black,500,375,27.568,62.09,,,215.0,G  ,1,M ,M ,,13.0,2013-05-30,,
937,HL Mountain Pedal,PD-M562,False,True,Silver/Black,500,375,35.9596,80.99,,,185.0,G  ,1,M ,H ,,13.0,2013-05-30,,
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,,,189.0,G  ,1,R ,L ,,13.0,2013-05-30,,
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,,,168.0,G  ,1,R ,M ,,13.0,2013-05-30,,
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,,,149.0,G  ,1,R ,H ,,13.0,2013-05-30,,
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,,,,,1,T ,,,13.0,2013-05-30,,
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,2.73,LB ,2,M ,M ,W ,12.0,2013-05-30,,
943,"LL Mountain Frame - Black, 40",FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,2.88,LB ,2,M ,L ,U ,12.0,2013-05-30,,
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,2.88,LB ,2,M ,L ,U ,12.0,2013-05-30,,
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,,,88.0,G  ,1,,,,9.0,2013-05-30,,
946,LL Touring Handlebars,HB-T721,True,True,,500,375,20.464,46.09,,,,,1,T ,L ,,4.0,2013-05-30,,
947,HL Touring Handlebars,HB-T928,True,True,,500,375,40.6571,91.57,,,,,1,T ,H ,,4.0,2013-05-30,,
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,,,317.0,G  ,1,,,,6.0,2013-05-30,,
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,,,600.0,G  ,1,,L ,,8.0,2013-05-30,,
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,,,635.0,G  ,1,,M ,,8.0,2013-05-30,,
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,,,575.0,G  ,1,,H ,,8.0,2013-05-30,,
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,,,,,1,,,,7.0,2013-05-30,,
953,"Touring-2000 Blue, 60",BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,27.9,LB ,4,T ,M ,U ,3.0,2013-05-30,,
954,"Touring-1000 Yellow, 46",BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,25.13,LB ,4,T ,H ,U ,3.0,2013-05-30,,
955,"Touring-1000 Yellow, 50",BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,25.42,LB ,4,T ,H ,U ,3.0,2013-05-30,,
956,"Touring-1000 Yellow, 54",BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,25.68,LB ,4,T ,H ,U ,3.0,2013-05-30,,
957,"Touring-1000 Yellow, 60",BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,25.9,LB ,4,T ,H ,U ,3.0,2013-05-30,,
958,"Touring-3000 Blue, 54",BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,29.68,LB ,4,T ,L ,U ,3.0,2013-05-30,,
959,"Touring-3000 Blue, 58",BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,29.9,LB ,4,T ,L ,U ,3.0,2013-05-30,,
960,"Touring-3000 Blue, 62",BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,30.0,LB ,4,T ,L ,U ,3.0,2013-05-30,,
961,"Touring-3000 Yellow, 44",BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,28.77,LB ,4,T ,L ,U ,3.0,2013-05-30,,
962,"Touring-3000 Yellow, 50",BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,29.13,LB ,4,T ,L ,U ,3.0,2013-05-30,,
963,"Touring-3000 Yellow, 54",BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,29.42,LB ,4,T ,L ,U ,3.0,2013-05-30,,
964,"Touring-3000 Yellow, 58",BK-T18Y-58,True,True,Yellow,100,75,461.4448,742.35,58,CM ,29.79,LB ,4,T ,L ,U ,3.0,2013-05-30,,
965,"Touring-3000 Yellow, 62",BK-T18Y-62,True,True,Yellow,100,75,461.4448,742.35,62,CM ,30.0,LB ,4,T ,L ,U ,3.0,2013-05-30,,
966,"Touring-1000 Blue, 46",BK-T79U-46,True,True,Blue,100,75,1481.9379,2384.07,46,CM ,25.13,LB ,4,T ,H ,U ,3.0,2013-05-30,,
967,"Touring-1000 Blue, 50",BK-T79U-50,True,True,Blue,100,75,1481.9379,2384.07,50,CM ,25.42,LB ,4,T ,H ,U ,3.0,2013-05-30,,
968,"Touring-1000 Blue, 54",BK-T79U-54,True,True,Blue,100,75,1481.9379,2384.07,54,CM ,25.68,LB ,4,T ,H ,U ,3.0,2013-05-30,,
969,"Touring-1000 Blue, 60",BK-T79U-60,True,True,Blue,100,75,1481.9379,2384.07,60,CM ,25.9,LB ,4,T ,H ,U ,3.0,2013-05-30,,
970,"Touring-2000 Blue, 46",BK-T44U-46,True,True,Blue,100,75,755.1508,1214.85,46,CM ,27.13,LB ,4,T ,M ,U ,3.0,2013-05-30,,
971,"Touring-2000 Blue, 50",BK-T44U-50,True,True,Blue,100,75,755.1508,1214.85,50,CM ,27.42,LB ,4,T ,M ,U ,3.0,2013-05-30,,
972,"Touring-2000 Blue, 54",BK-T44U-54,True,True,Blue,100,75,755.1508,1214.85,54,CM ,27.68,LB ,4,T ,M ,U ,3.0,2013-05-30,,
973,"Road-350-W Yellow, 40",BK-R79Y-40,True,True,Yellow,100,75,1082.51,1700.99,40,CM ,15.35,LB ,4,R ,M ,W ,2.0,2013-05-30,,
974,"Road-350-W Yellow, 42",BK-R79Y-42,True,True,Yellow,100,75,1082.51,1700.99,42,CM ,15.77,LB ,4,R ,M ,W ,2.0,2013-05-30,,
975,"Road-350-W Yellow, 44",BK-R79Y-44,True,True,Yellow,100,75,1082.51,1700.99,44,CM ,16.13,LB ,4,R ,M ,W ,2.0,2013-05-30,,
976,"Road-350-W Yellow, 48",BK-R79Y-48,True,True,Yellow,100,75,1082.51,1700.99,48,CM ,16.42,LB ,4,R ,M ,W ,2.0,2013-05-30,,
977,"Road-750 Black, 58",BK-R19B-58,True,True,Black,100,75,343.6496,539.99,58,CM ,20.79,LB ,4,R ,L ,U ,2.0,2013-05-30,,
978,"Touring-3000 Blue, 44",BK-T18U-44,True,True,Blue,100,75,461.4448,742.35,44,CM ,28.77,LB ,4,T ,L ,U ,3.0,2013-05-30,,
979,"Touring-3000 Blue, 50",BK-T18U-50,True,True,Blue,100,75,461.4448,742.35,50,CM ,29.13,LB ,4,T ,L ,U ,3.0,2013-05-30,,
980,"Mountain-400-W Silver, 38",BK-M38S-38,True,True,Silver,100,75,419.7784,769.49,38,CM ,26.35,LB ,4,M ,M ,W ,1.0,2013-05-30,,
981,"Mountain-400-W Silver, 40",BK-M38S-40,True,True,Silver,100,75,419.7784,769.49,40,CM ,26.77,LB ,4,M ,M ,W ,1.0,2013-05-30,,
982,"Mountain-400-W Silver, 42",BK-M38S-42,True,True,Silver,100,75,419.7784,769.49,42,CM ,27.13,LB ,4,M ,M ,W ,1.0,2013-05-30,,
983,"Mountain-400-W Silver, 46",BK-M38S-46,True,True,Silver,100,75,419.7784,769.49,46,CM ,27.42,LB ,4,M ,M ,W ,1.0,2013-05-30,,
984,"Mountain-500 Silver, 40",BK-M18S-40,True,True,Silver,100,75,308.2179,564.99,40,CM ,27.35,LB ,4,M ,L ,U ,1.0,2013-05-30,,
985,"Mountain-500 Silver, 42",BK-M18S-42,True,True,Silver,100,75,308.2179,564.99,42,CM ,27.77,LB ,4,M ,L ,U ,1.0,2013-05-30,,
986,"Mountain-500 Silver, 44",BK-M18S-44,True,True,Silver,100,75,308.2179,564.99,44,CM ,28.13,LB ,4,M ,L ,U ,1.0,2013-05-30,,
987,"Mountain-500 Silver, 48",BK-M18S-48,True,True,Silver,100,75,308.2179,564.99,48,CM ,28.42,LB ,4,M ,L ,U ,1.0,2013-05-30,,
988,"Mountain-500 Silver, 52",BK-M18S-52,True,True,Silver,100,75,308.2179,564.99,52,CM ,28.68,LB ,4,M ,L ,U ,1.0,2013-05-30,,
989,"Mountain-500 Black, 40",BK-M18B-40,True,True,Black,100,75,294.5797,539.99,40,CM ,27.35,LB ,4,M ,L ,U ,1.0,2013-05-30,,
990,"Mountain-500 Black, 42",BK-M18B-42,True,True,Black,100,75,294.5797,539.99,42,CM ,27.77,LB ,4,M ,L ,U ,1.0,2013-05-30,,
991,"Mountain-500 Black, 44",BK-M18B-44,True,True,Black,100,75,294.5797,539.99,44,CM ,28.13,LB ,4,M ,L ,U ,1.0,2013-05-30,,
992,"Mountain-500 Black, 48",BK-M18B-48,True,True,Black,100,75,294.5797,539.99,48,CM ,28.42,LB ,4,M ,L ,U ,1.0,2013-05-30,,
993,"Mountain-500 Black, 52",BK-M18B-52,True,True,Black,100,75,294.5797,539.99,52,CM ,28.68,LB ,4,M ,L ,U ,1.0,2013-05-30,,
994,LL Bottom Bracket,BB-7421,True,True,,500,375,23.9716,53.99,,,223.0,G  ,1,,L ,,5.0,2013-05-30,,
995,ML Bottom Bracket,BB-8107,True,True,,500,375,44.9506,101.24,,,168.0,G  ,1,,M ,,5.0,2013-05-30,,
996,HL Bottom Bracket,BB-9108,True,True,,500,375,53.9416,121.49,,,170.0,G  ,1,,H ,,5.0,2013-05-30,,
997,"Road-750 Black, 44",BK-R19B-44,True,True,Black,100,75,343.6496,539.99,44,CM ,19.77,LB ,4,R ,L ,U ,2.0,2013-05-30,,
998,"Road-750 Black, 48",BK-R19B-48,True,True,Black,100,75,343.6496,539.99,48,CM ,20.13,LB ,4,R ,L ,U ,2.0,2013-05-30,,
999,"Road-750 Black, 52",BK-R19B-52,True,True,Black,100,75,343.6496,539.99,52,CM ,20.42,LB ,4,R ,L ,U ,2.0,2013-05-30,,
